navn,name_base,art,layers,n_units,n_versions,earliest_fra,latest_til,ambiguous,spread_km,lat,lon,candidates
1165802,1165802,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.631275,12.601847,
1165901,1165901,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.598971,12.585711,
1165902,1165902,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.611664,12.621606,
1166001,1166001,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.586482,12.605951,
1166002,1166002,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.582427,12.578358,
117045101,117045101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.64347,9.601641,
117045102,117045102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.653166,9.571363,
118085101,118085101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.102591,8.143027,
118085102,118085102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.880153,8.166054,
118095101,118095101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.189766,8.603625,
118095102,118095102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.191728,8.590742,
118095103,118095103,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.19971,8.584599,
118095104,118095104,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.190366,8.601149,
118095105,118095105,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.181425,8.570396,
118095201,118095201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.17101,8.521476,
118095202,118095202,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.199402,8.546218,
118095203,118095203,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.201399,8.546814,
118095204,118095204,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.17228,8.524147,
119055201,119055201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.930405,8.799394,
119055202,119055202,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.905729,8.832772,
119085101,119085101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.132969,9.130861,
119085102,119085102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.137756,9.128551,
119085201,119085201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.104002,9.150448,
119085202,119085202,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.104762,9.15131,
119085203,119085203,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.108447,9.135531,
119085204,119085204,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.108447,9.135531,
119085301,119085301,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.126242,9.198737,
119085302,119085302,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.125952,9.199198,
119085303,119085303,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.106552,9.222353,
119085304,119085304,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.106552,9.222353,
119085901,119085901,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.14819,9.117915,
119085902,119085902,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.132563,9.115992,
119086201,119086201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.141307,9.154815,
119086202,119086202,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.141307,9.154815,
119086203,119086203,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.131761,9.145091,
119086204,119086204,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.131657,9.145201,
119086301,119086301,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.112605,9.174324,
119086302,119086302,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.112839,9.175843,
119086303,119086303,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.117388,9.165741,
119086304,119086304,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.117388,9.165741,
119086305,119086305,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.119491,9.183742,
119086701,119086701,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.12816,9.171115,
119086702,119086702,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.127468,9.172747,
119086703,119086703,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.124898,9.164912,
119086704,119086704,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.124976,9.164725,
119105201,119105201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.070162,9.09629,
119105202,119105202,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.069859,9.023516,
119105203,119105203,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.064186,9.015044,
119105401,119105401,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.095164,8.999069,
119105402,119105402,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.089937,9.004756,
119105601,119105601,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.104391,9.007602,
119105602,119105602,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.104391,9.007602,
119105603,119105603,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.101077,9.027237,
119105604,119105604,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.101197,9.027068,
119106301,119106301,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.085854,8.98833,
119106302,119106302,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.082321,9.00355,
119125701,119125701,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.210657,8.83301,
119125702,119125702,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.208464,8.805624,
119145301,119145301,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.14555,8.923587,
119145302,119145302,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.145626,8.923512,
119145303,119145303,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.145677,8.923396,
119145304,119145304,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.148719,8.918316,
119145801,119145801,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.136698,8.873442,
119145802,119145802,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.136702,8.873389,
119185801,119185801,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.297693,8.672468,
119185802,119185802,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.321174,8.653944,
119186201,119186201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.321998,8.680445,
119186202,119186202,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.325206,8.666933,
119186501,119186501,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.342561,8.706764,
119186502,119186502,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.343888,8.679163,
119205301,119205301,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.227818,8.828822,
119205302,119205302,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.227811,8.837037,
119205601,119205601,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.212709,8.80513,
119205801,119205801,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.231325,8.842371,
119205802,119205802,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.225632,8.838761,
120025301,120025301,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.910608,8.531821,
120025302,120025302,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.882066,8.516216,
120025303,120025303,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.91038,8.532121,
120025304,120025304,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.882104,8.516176,
12045501,12045501,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.064624,12.539275,
12045502,12045502,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.06139,12.541348,
12045503,12045503,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.066738,12.548107,
12055501,12055501,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.091448,12.458321,
12055502,12055502,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.091678,12.45808,
12055701,12055701,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.08438,12.433476,
12055702,12055702,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.084385,12.433487,
12075101,12075101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.952608,12.509996,
12075102,12075102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.952507,12.510142,
12075103,12075103,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.952264,12.510387,
121105301,121105301,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.10121,8.624268,
121105302,121105302,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.087031,8.653645,
121115401,121115401,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.032288,8.688419,
121115402,121115402,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.016778,8.723217,
121115501,121115501,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.036467,8.747534,
121115502,121115502,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.012326,8.741906,
1225101,1225101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.758983,12.561589,
1225102,1225102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.762134,12.550721,
1225501,1225501,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.733412,12.526485,
1225502,1225502,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.751428,12.517964,
1225503,1225503,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.760887,12.52585,
1245101,1245101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.626424,12.490687,
1245102,1245102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.626214,12.488594,
1245103,1245103,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.633586,12.482308,
125055101,125055101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.665646,8.181193,
125055102,125055102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.66237,8.183607,
125055103,125055103,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.666586,8.191777,
125055104,125055104,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.665062,8.190542,
125055201,125055201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.621549,8.169428,
125055202,125055202,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.60574,8.165166,
125055203,125055203,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.606795,8.167816,
125055204,125055204,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.605594,8.169519,
125055205,125055205,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.605793,8.169722,
125115101,125115101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.705542,8.192983,
125115102,125115102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.70458,8.195634,
125115103,125115103,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.703549,8.198302,
125115104,125115104,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.700514,8.212177,
125115105,125115105,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,56.700542,8.212551,
1275101,1275101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.76318,12.439847,
1275102,1275102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.764979,12.471957,
128015601,128015601,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.490102,8.949962,
128035401,128035401,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.457695,8.916343,
128035402,128035402,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.470212,8.90508,
128036101,128036101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.477469,8.934609,
128036102,128036102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.468052,8.950609,
128036103,128036103,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.476348,8.93569,
128036104,128036104,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.472346,8.963317,
128055501,128055501,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.568546,8.970618,
128055502,128055502,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.568598,8.970226,
128055503,128055503,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.567754,8.946935,
128055504,128055504,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.572131,8.953796,
128055601,128055601,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.590342,8.929484,
128055602,128055602,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.577696,8.977799,
128055801,128055801,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.593148,9.017312,
128055802,128055802,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.59319,9.017442,
128055803,128055803,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.598069,8.98744,
128075101,128075101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.463718,9.104104,
128075102,128075102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.454633,9.094062,
129045501,129045501,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.489072,8.846795,
129045502,129045502,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.485073,8.871789,
129095101,129095101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.382992,8.70385,
129095102,129095102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.377378,8.65704,
13. Kreds,13. Kreds,"Rigsrådet, landstingsvalgkredse",Rigsraadet_landstingsvalgkreds,1,2,1863-12-04,1866-07-28,no,0.0,55.260891,9.187548,
130015301,130015301,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.346644,8.709812,
130015302,130015302,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.346372,8.708525,
130015303,130015303,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.343286,8.690676,
130035301,130035301,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.389753,8.904724,
130055101,130055101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.355864,8.857681,
130055102,130055102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.355938,8.857715,
130055201,130055201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.344529,8.824548,
130085101,130085101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.305086,8.716154,
130085102,130085102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.3054,8.715432,
130085103,130085103,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.322311,8.686798,
130085104,130085104,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.322961,8.685036,
13015701,13015701,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.841671,12.510312,
13015702,13015702,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.83984,12.475211,
13026101,13026101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.86747,12.42146,
13026102,13026102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.869102,12.443952,
13026103,13026103,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.873315,12.467042,
13035201,13035201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.909319,12.519989,
13035202,13035202,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.909798,12.524017,
13035301,13035301,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.887184,12.487457,
13035302,13035302,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.897669,12.496538,
13035401,13035401,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.885907,12.510701,
13035402,13035402,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.901098,12.516358,
13075101,13075101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.879611,12.53845,
13075102,13075102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.879767,12.538651,
133015401,133015401,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.697158,8.853207,
133015402,133015402,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.690355,8.798305,
133015403,133015403,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.697094,8.853012,
134015701,134015701,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.670689,8.311494,
134015702,134015702,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.671898,8.307551,
134035701,134035701,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.755465,8.278235,
134035702,134035702,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.755366,8.278243,
134105201,134105201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.775095,8.288486,
134105202,134105202,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.775085,8.288462,
134105203,134105203,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.788406,8.288349,
134105204,134105204,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.787705,8.286403,
134105205,134105205,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.774907,8.288502,
135035201,135035201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.537412,8.482617,
135035601,135035601,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.506561,8.483979,
135035602,135035602,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.50653,8.483934,
135035603,135035603,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.506112,8.483921,
135035604,135035604,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.517377,8.485371,
135035701,135035701,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.506874,8.443108,
135035702,135035702,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.506869,8.443107,
135035703,135035703,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.517284,8.463982,
135035704,135035704,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.516647,8.464743,
135035705,135035705,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.51155,8.465191,
135035706,135035706,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.524182,8.462526,
135045701,135045701,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.609714,8.773693,
135045702,135045702,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.597178,8.763614,
135045703,135045703,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.610163,8.772779,
135045704,135045704,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.597178,8.763614,
135055101,135055101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.530288,8.650178,
135055102,135055102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.546483,8.670854,
135055201,135055201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.538009,8.681579,
135055202,135055202,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.544576,8.678595,
135065201,135065201,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.496567,8.421831,
135065202,135065202,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.492379,8.431921,
135065301,135065301,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.5351,8.411787,
135065401,135065401,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.535017,8.362349,
135065402,135065402,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.534967,8.362442,
135065501,135065501,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.541197,8.439302,
135065601,135065601,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.529444,8.437046,
135065701,135065701,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.505516,8.401709,
135065801,135065801,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.517481,8.414662,
135065901,135065901,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.536079,8.380796,
135065902,135065902,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.536131,8.380884,
135065903,135065903,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.531484,8.387881,
137502101,137502101,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.077466,14.771825,
137502102,137502102,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.101736,14.792879,
137502103,137502103,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.101948,14.792644,
137502104,137502104,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.094569,14.77107,
137502105,137502105,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.094476,14.770414,
137502106,137502106,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.081514,14.736603,
1390131,1390131,Geobyggeklods,Geobyggeklods,1,1,1000-01-01,9999-12-31,no,0.0,55.321678,15.185257,
