name_norm,name_base,art,layers,n_units,n_versions,earliest_fra,latest_til,ambiguous,spread_km,lat,lon,candidates
dragstrup skallerup,Dragstrup-Skallerup,Sognekommune,Sognekommune,1,2,1842-01-01,1970-03-31,no,0.0,56.832494,8.65844,
drammelstrup,Drammelstrup,Ejerlav,Ejerlav,3,4,1000-01-01,9999-12-31,yes,37.04,,,"130088@56.3243,10.6951 | 129765@56.4539,10.3113 | 130255@56.0119,10.1005"
dramstrup,Dramstrup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.662467,11.581413,
drantum,Drantum,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.904224,9.110405,
drastrup,Drastrup,Ejerlav,Ejerlav,2,4,1000-01-01,9999-12-31,yes,32.39,,,"129761@56.4491,10.1746 | 128002@57.0045,9.8494"
draved,Draved,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.058184,8.933764,
draved forstgodsdistrikt,Draved forstgodsdistrikt,Ejerlav,Ejerlav,1,1,1867-09-22,1928-07-01,no,0.0,55.134887,8.891435,
dravedskov,Dravedskov,Ejerlav,Ejerlav,2,4,1000-01-01,9999-12-31,no,0.25,55.01885,8.95807,
drejoe,Drejø,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,4,9,1000-01-01,9999-12-31,no,2.21,54.974524,10.443147,
dremstrup,Dremstrup,Ejerlav,Ejerlav,1,1,1000-01-01,1824-07-01,no,0.0,56.603271,9.633026,
drenderup,Drenderup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.408635,9.347755,
drengsgaard,Drengsgård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.477736,9.193398,
drengsted,Drengsted,Ejerlav; Sønderjysk afstemningsområde,Ejerlav; Soenderjysk_afstemningsomraade,2,2,1000-01-01,9999-12-31,no,0.0,55.096024,8.82627,
dreslette,Dreslette,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,4,11,1000-01-01,9999-12-31,no,1.07,55.20528,10.032888,
dreslette helnaes,Dreslette-Helnæs,Pastorat,Pastorat,1,2,1974-07-02,9999-12-31,no,0.0,55.183225,10.024,
drigstrup,Drigstrup,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,3,9,1000-01-01,9999-12-31,no,0.49,55.46568,10.616056,
droesselbjerg,Drøsselbjerg,Ejerlav; Sogn,Ejerlav; Sogn,2,5,1000-01-01,9999-12-31,no,0.66,55.475759,11.204102,
dronningborg,Dronningborg,Amt; Birk; Ejerlav; Len; Pastorat; Sogn,Amt; Birk; Ejerlav; Len; Pastorat; Sogn,6,25,1000-01-01,9999-12-31,no,5.71,56.486739,10.069691,
dronningborg distrikt,Dronningborg Distrikt,Sognekommune,Sognekommune,1,3,1842-01-01,1970-03-31,no,0.0,56.477995,10.069429,
dronningborg gimminge,Dronningborg-Gimminge,Pastorat,Pastorat,1,6,1000-01-01,9999-12-31,no,0.0,56.48599,10.089084,
dronningborg silkeborg og mariager amters,"Dronningborg, Silkeborg og Mariager Amters",Landvæsensdistrikt,Landvaesensdistrikt,1,6,1761-07-02,1794-07-02,no,0.0,56.370734,9.697304,
dronninggaard,Dronninggård,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,55.80966,12.454741,
dronningholm,Dronningholm,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.811389,9.520873,
dronninglund,Dronninglund,Ejerlav; Herred; Kommune; Pastorat; Sogn; Sognekommune,Ejerlav; Herred; Kommune; Pastorat; Sogn; Sognekommune,6,27,1000-01-01,9999-12-31,no,9.7,57.160547,10.278455,
dronninglund enge,Dronninglund Enge,Ejerlav,Ejerlav,1,1,1747-07-02,9999-12-31,no,0.0,57.11422,10.265856,
dronninglund geografisk,Dronninglund Geografisk,Geografisk Herred,Geografisk_Herred,1,22,1000-01-01,1970-03-30,no,0.0,57.242641,10.309292,
dronninglund hals,Dronninglund-Hals,Vurderingskreds,Vurderingskreds,1,5,1970-04-01,2002-05-16,no,0.0,57.132806,10.249408,
dronninglund herreds,Dronninglund Herreds,Skyldkreds; Vurderingskreds,Skyldkreds; Vurderingskreds,2,7,1903-05-15,1970-03-31,no,0.02,57.220943,10.289691,
dronningmoelle,Dronningmølle,Ejerlav,Ejerlav,1,2,1748-01-01,9999-12-31,no,0.0,56.095673,12.394638,
drostrup,Drostrup,Ejerlav,Ejerlav,2,2,1000-01-01,9999-12-31,yes,55.37,,,"129693@56.3536,10.1066 | 131715@55.5203,9.1322"
druestrup,Druestrup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.313141,12.099554,
duborg,Duborg,Ejerlav; Sønderjysk afstemningsområde,Ejerlav; Soenderjysk_afstemningsomraade,2,4,1000-01-01,9999-12-31,no,0.0,54.945315,9.162377,
dueholm,Dueholm,Amt; Ejerlav; Len,Amt; Ejerlav; Len,4,7,1000-01-01,9999-12-31,yes,41.39,,,"133294@56.7886,8.8403 | 131542@56.4392,8.9933 | 118821@56.7993,8.7281 | 118946@56.7993,8.7281"
dukkerup,Dukkerup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,54.864014,11.978957,
dunkaer,Dunkær,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,54.838559,10.418037,
durup,Durup,Ejerlav; Sogn,Ejerlav; Sogn,5,6,1000-01-01,9999-12-31,yes,40.87,,,"113162@56.7423,8.9515 | 128442@56.7224,9.6339 | 129484@56.7465,8.9636 | 129485@56.7550,8.9573 | 113161@56.7194,9.6173"
durup stenild,Durup-Stenild,Pastorat,Pastorat,1,1,1000-01-01,1821-05-02,no,0.0,56.694204,9.645677,
durup toendering,Durup-Tøndering,Pastorat; Sognekommune,Pastorat; Sognekommune,2,4,1770-07-02,1970-03-31,no,0.0,56.738069,8.970122,
durup toendering nautrup,Durup-Tøndering-Nautrup,Pastorat,Pastorat,1,5,1969-09-01,9999-12-31,no,0.0,56.740437,8.944353,
duruplund,Duruplund,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.755558,8.94174,
dvergetved,Dvergetved,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,57.484682,10.370658,
dybboel,Dybbøl,Ejerlav; Sogn; Sognekommune; Sønderjysk afstemningsområde,Ejerlav; Soenderjysk_afstemningsomraade; Sogn; Sognekommune,4,13,1000-01-01,9999-12-31,no,0.34,54.91406,9.740637,
dybdal,Dybdal,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.921294,8.850546,
dybe,Dybe,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,56.512614,8.174464,
dybe ramme,Dybe-Ramme,Pastorat; Sognekommune,Pastorat; Sognekommune,2,2,1796-08-19,1970-03-31,no,0.0,56.495338,8.190449,
dybe ramme fjaltring trans,Dybe-Ramme-Fjaltring-Trans,Pastorat,Pastorat,1,12,1000-01-01,9999-12-31,no,0.0,56.489579,8.172553,
dybvad,Dybvad,Ejerlav,Ejerlav,5,6,1000-01-01,9999-12-31,yes,151.28,,,"132727@55.0820,9.3456 | 131965@55.7477,8.3945 | 130167@55.9158,10.1640 | 130213@55.9207,10.1624 | 127603@57.2746,10.3536"
dybvad moelle,Dybvad Mølle,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.807309,9.531698,
dybvaddam,Dybvaddam,Ejerlav,Ejerlav,1,1,1000-01-01,1706-01-01,no,0.0,55.088279,9.362857,
dyndved,Dyndved,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,54.984396,9.841539,
dyngby,Dyngby,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.955246,10.247847,
dynt,Dynt,Ejerlav; Sønderjysk afstemningsområde,Ejerlav; Soenderjysk_afstemningsomraade,2,3,1000-01-01,9999-12-31,no,0.01,54.879602,9.71686,
dynved,Dynved,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,54.984809,9.837461,
dyrby,Dyrby,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.585222,10.033335,
dyreborg,Dyreborg,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.074916,10.217431,
dyreby,Dyreby,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.695304,8.293717,
dyred,Dyred,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.373855,10.191097,
dyregrave vaede,Dyregrave Væde,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.406487,10.210975,
dyrehavegaard,Dyrehavegård,Ejerlav,Ejerlav,1,3,1746-07-02,9999-12-31,no,0.0,55.303991,10.778998,
dyrhave,Dyrhave,Ejerlav,Ejerlav,1,1,1928-07-01,9999-12-31,no,0.0,55.050987,9.482552,
dyrhus,Dyrhus,Ejerlav,Ejerlav,1,1,1000-01-01,1870-07-02,no,0.0,54.921594,8.8407,
dyrlev,Dyrlev,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.092133,11.97517,
dyrlund,Dyrlund,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.575581,11.857411,
dyrup,Dyrup,Ejerlav; Pastorat; Sogn,Ejerlav; Pastorat; Sogn,3,6,1000-01-01,9999-12-31,no,1.82,55.356003,10.324632,
dyrvig,Dyrvig,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.880493,8.757081,
dyssegaard,Dyssegård,Pastorat; Sogn,Pastorat; Sogn,2,4,1938-04-01,9999-12-31,no,0.0,55.731762,12.535856,
dysted,Dysted,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,55.228445,11.919022,
dystrup,Dystrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.451607,10.653583,
ebbekoeb,Ebbekøb,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.957073,12.425217,
ebbeloekke,Ebbeløkke,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.952663,11.477847,
ebberoedgaard,Ebberødgård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.847949,12.459947,
ebberup,Ebberup,Ejerlav,Ejerlav,3,7,1000-01-01,9999-12-31,yes,120.55,,,"124120@55.5524,11.9237 | 126299@55.2496,9.9857 | 124661@55.5639,11.8225"
ebbeskov,Ebbeskov,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.260955,12.155109,
ebdrup,Ebdrup,Ejerlav; Sogn,Ejerlav; Sogn,3,5,1000-01-01,9999-12-31,yes,88.26,,,"130037@56.3334,10.5499 | 113170@56.3334,10.5499 | 128448@56.7833,9.3603"
ebeltoft,Ebeltoft,Kommune; Købstad; Købstadskommune; Skyldkreds; Sogn; Vurderingskreds,Koebstad; Koebstadskommune; Kommune; Skyldkreds; Sogn; Vurderingskreds,7,61,1000-01-01,2010-12-31,no,7.67,56.23024,10.626515,
ebeltoft bygrunde,Ebeltoft Bygrunde,Ejerlav,Ejerlav,1,6,1000-01-01,9999-12-31,no,0.0,56.196669,10.67587,
ebeltoft district,Ebeltoft District,Lægedistrikt,Laegedistrikt,1,15,1777-11-19,1915-03-26,no,0.0,56.286143,10.574233,
ebeltoft draaby handrup,Ebeltoft-Dråby-Handrup,Sogn,Sogn,1,1,2011-01-01,9999-12-31,no,0.0,56.21029,10.686671,
ebeltoft koebstads landdistrikt,Ebeltoft Købstads Landdistrikt,Sognekommune,Sognekommune,1,1,1842-01-01,1966-04-01,no,0.0,56.161686,10.70199,
ebeltoft markjorder,Ebeltoft Markjorder,Ejerlav,Ejerlav,1,6,1000-01-01,9999-12-31,no,0.0,56.184321,10.671994,
ebstrup,Ebstrup,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.215623,9.55039,
edderup,Edderup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.651137,10.100404,
edelgave,Edelgave,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.721905,12.258536,
edelsborg,Edelsborg,Ejerlav,Ejerlav,1,2,1743-07-02,9999-12-31,no,0.0,56.048387,9.938932,
edslev,Edslev,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.11037,10.02852,
eg,Eg,Ejerlav,Ejerlav,2,4,1000-01-01,9999-12-31,yes,55.86,,,"132098@55.7678,8.7833 | 130012@56.1758,10.4233"
egaa,Egå,Ejerlav; Sogn,Ejerlav; Sogn,2,8,1000-01-01,9999-12-31,no,0.72,56.220853,10.27505,
egebaek,Egebæk,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,54.8855,9.20753,
egebaeksvang,Egebæksvang,Pastorat; Sogn,Pastorat; Sogn,2,6,1928-01-01,9999-12-31,no,0.0,55.999094,12.563662,
egebaeksvang skov,Egebæksvang Skov,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.000189,12.56223,
egebjerg,Egebjerg,Ejerlav; Kommune; Pastorat; Sogn; Sognekommune,Ejerlav; Kommune; Pastorat; Sogn; Sognekommune,12,27,1000-01-01,9999-12-31,yes,179.24,,,"130459@55.9041,9.8327 | 126605@55.1061,10.5130 | 127335@54.7597,11.9818 | 131477@56.5412,8.8022 | 116710@55.8432,11.6877 | 113172@55.8432,11.6877 | 124746@55.8472,11.6830 | 119088@55.8430,11.6875 | 125458@55.1092,12.0854 | 128710@56.6428,8.5732 | 129386@56.4184,9.0089 | 120828@55.1038,10.4857"
egebjerg gudme,Egebjerg-Gudme,Vurderingskreds,Vurderingskreds,1,2,1970-04-01,2002-05-16,no,0.0,55.127148,10.592717,
egebjerg sognd overdrevs,Egebjerg Sognd Overdrevs,Ejerlav,Ejerlav,1,1,1000-01-01,1789-07-01,no,0.0,55.856915,11.697839,
egebjerg staun,Egebjerg-Staun,Ejerlav,Ejerlav,1,1,1000-01-01,1746-12-31,no,0.0,57.436167,10.144953,
egebjerggaard,Egebjerggård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.606413,10.337443,
egedal,Egedal,Kommune,Kommune,1,1,2007-01-01,9999-12-31,no,0.0,55.770638,12.233298,
egelev,Egelev,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,54.912769,11.853713,
egeloekke,Egeløkke,Ejerlav,Ejerlav,1,1,1744-01-01,9999-12-31,no,0.0,55.044564,10.862588,
egelund,Egelund,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.341093,9.080871,
egemarke,Egemarke,Ejerlav,Ejerlav,2,3,1000-01-01,9999-12-31,no,0.82,55.737896,11.366324,
egen,Egen,Ejerlav; Herred; Pastorat; Sogn; Sognekommune; Sønderjysk afstemningsområde,Ejerlav; Herred; Pastorat; Soenderjysk_afstemningsomraade; Sogn; Sognekommune,6,19,1000-01-01,9999-12-31,no,2.23,54.997148,9.868742,
egen moelle,Egen Mølle,Ejerlav,Ejerlav,1,1,1000-01-01,1871-07-02,no,0.0,54.975373,9.887542,
egens,Egens,Ejerlav; Sogn,Ejerlav; Sogn,2,2,1000-01-01,9999-12-31,no,0.0,56.266846,10.518639,
egense,Egense,Ejerlav; Pastorat; Sogn; Sognekommune,Ejerlav; Pastorat; Sogn; Sognekommune,8,15,1000-01-01,9999-12-31,yes,212.07,,,"128091@56.9624,10.2695 | 126008@55.5556,10.6360 | 127280@54.9219,11.7645 | 126600@55.0442,10.5203 | 113175@55.0575,10.5339 | 126083@55.5385,10.4184 | 117170@55.0575,10.5339 | 119615@55.0575,10.5339"
egense oester skerninge,Egense-Øster Skerninge,Pastorat,Pastorat,1,2,1970-08-01,9999-12-31,no,0.0,55.056982,10.518034,
egeris,Egeris,Ejerlav; Pastorat; Sogn,Ejerlav; Pastorat; Sogn,4,10,1000-01-01,9999-12-31,yes,57.78,,,"133306@56.5490,9.0201 | 115999@56.5407,9.0193 | 113176@56.5407,9.0193 | 131348@56.0551,8.6813"
egernsund,Egernsund,Ejerlav; Pastorat; Sogn; Sønderjysk afstemningsområde,Ejerlav; Pastorat; Soenderjysk_afstemningsomraade; Sogn,4,8,1867-09-22,9999-12-31,no,8.12,54.906191,9.623495,
egerup,Egerup,Ejerlav,Ejerlav,3,6,1000-01-01,9999-12-31,yes,81.26,,,"125318@55.2734,11.2577 | 125021@55.4551,11.7015 | 126270@55.2627,9.9728"
egeskov,Egeskov,Ejerlav,Ejerlav,4,8,1000-01-01,9999-12-31,yes,66.73,,,"133395@55.6122,9.7516 | 126609@55.1761,10.4998 | 126710@55.1617,10.4540 | 126608@55.1636,10.4826"
egeslevmagle,Egeslevmagle,Sogn,Sogn,1,12,1000-01-01,9999-12-31,no,0.0,55.282893,11.334329,
eget,Eget,Ejerlav,Ejerlav,2,4,1000-01-01,9999-12-31,yes,153.47,,,"127314@54.8029,12.0186 | 127449@57.4004,10.3458"
eggebaek,Eggebæk,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,54.885285,9.20778,
eggersgaard,Eggersgård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.227786,8.815561,
eggeslevlille,Eggeslevlille,Ejerlav,Ejerlav,2,8,1000-01-01,9999-12-31,no,0.56,55.266427,11.362165,
eggeslevmagle,Eggeslevmagle,Ejerlav; Pastorat; Sognekommune,Ejerlav; Pastorat; Sognekommune,3,15,1000-01-01,9999-12-31,no,0.77,55.282586,11.334442,
egholm,Egholm,Birk; Ejerlav,Birk; Ejerlav,7,16,1000-01-01,9999-12-31,yes,185.64,,,"136611@55.7232,11.9237 | 124117@55.7344,11.9154 | 127941@57.0646,9.8429 | 133228@54.9171,10.4846 | 124136@55.7396,11.9115 | 127053@54.9245,11.3004 | 126877@54.6632,11.6474"
egholm oe,Egholm Ø,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.244495,11.179512,
egholt,Egholt,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.535999,9.28645,
egknud,Egknud,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.79386,8.634331,
egoeje,Egøje,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.423349,12.187675,
egsmark,Egsmark,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.229807,10.666292,
egtved,Egtved,Ejerlav; Kommune; Sogn; Sognekommune,Ejerlav; Kommune; Sogn; Sognekommune,4,12,1000-01-01,9999-12-31,no,4.17,55.620075,9.299356,
egtved lunderskov vamdrup,Egtved-Lunderskov-Vamdrup,Vurderingskreds,Vurderingskreds,1,4,1970-04-01,2002-05-16,no,0.0,55.583541,9.324384,
egtved oedsted,Egtved-Ødsted,Pastorat; Sognekommune,Pastorat; Sognekommune,2,2,1770-07-02,1871-01-01,no,0.0,55.627049,9.324235,
egtvedgaard,Egtvedgård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.513938,11.797615,
egum,Egum,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.593968,9.710695,
egvad,Egvad,Ejerlav; Kommune; Pastorat; Sogn; Sognekommune; Vurderingskreds,Ejerlav; Kommune; Pastorat; Sogn; Sognekommune; Vurderingskreds,9,33,1000-01-01,9999-12-31,yes,118.98,,,"120911@55.8588,8.5114 | 371183@55.8588,8.5114 | 113179@55.8747,8.5204 | 113821@55.0920,9.2618 | 115712@55.8840,8.5234 | 120329@55.8840,8.5234 | 132750@54.8906,9.3328 | 120330@55.8588,8.5126 | 120600@55.0920,9.2618"
einsidelsborg og koerup birker,Einsidelsborg og Kørup Birker,Birk,Birk,1,2,1704-06-10,1810-04-04,no,0.0,55.590763,10.355042,
eistrupgaard,Eistrupgaard,Ejerlav,Ejerlav,1,1,1000-01-01,1826-07-02,no,0.0,56.412667,10.156239,
ejby,Ejby,Ejerlav; Kommune; Sogn; Sognekommune,Ejerlav; Kommune; Sogn; Sognekommune,9,20,1000-01-01,9999-12-31,yes,127.29,,,"120829@55.4261,9.9422 | 124028@55.4913,12.0716 | 133205@55.3905,10.4331 | 123894@55.6981,12.4089 | 124097@55.6924,11.8561 | 126370@55.4391,9.9430 | 113181@55.5014,12.0608 | 113182@55.4391,9.9430 | 119570@55.3924,9.8826"
ejby noerre aaby,Ejby-Nørre Åby,Vurderingskreds,Vurderingskreds,1,4,1970-04-01,2002-05-16,no,0.0,55.436479,9.918503,
ejby noerre dalby,Ejby-Nørre Dalby,Pastorat; Sognekommune,Pastorat; Sognekommune,2,2,1842-01-01,1970-03-31,no,0.0,55.494228,12.040275,
ejdrup,Ejdrup,Ejerlav; Pastorat; Sogn,Ejerlav; Pastorat; Sogn,3,9,1000-01-01,9999-12-31,no,1.48,56.9049,9.541824,
ejer,Ejer,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.988718,9.817326,
ejerslev,Ejerslev,Ejerlav; Sogn,Ejerlav; Sogn,2,6,1000-01-01,9999-12-31,no,0.37,56.924622,8.901974,
ejersted,Ejersted,Ejerlav,Ejerlav,2,4,1000-01-01,9999-12-31,no,0.15,57.29214,9.660652,
ejlby,Ejlby,Ejerlav; Sogn,Ejerlav; Sogn,2,6,1000-01-01,9999-12-31,no,0.15,55.538641,10.176248,
ejlby lunde,Ejlby Lunde,Ejerlav,Ejerlav,2,2,1000-01-01,9999-12-31,no,0.42,55.534904,10.190485,
ejlby melby,Ejlby-Melby,Pastorat; Sognekommune,Pastorat; Sognekommune,2,2,1842-01-01,1966-04-01,no,0.0,55.534206,10.199868,
ejlskov,Ejlskov,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.498998,10.056589,
ejlstrup,Ejlstrup,Ejerlav,Ejerlav,4,9,1000-01-01,9999-12-31,yes,94.14,,,"125924@55.4027,10.2749 | 133051@55.4721,11.7581 | 124338@56.0125,12.2567 | 124613@55.6609,11.7288"
ejsboel,Ejsbøl,Ejerlav,Ejerlav,1,2,1000-01-01,1874-07-02,no,0.0,55.265482,9.444558,
ejsing,Ejsing,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,3,20,1000-01-01,9999-12-31,no,0.71,56.52557,8.79226,
ejsing handbjerg,Ejsing-Handbjerg,Pastorat,Pastorat,1,2,1000-01-01,1819-07-28,no,0.0,56.507948,8.775199,
ejsing hede,Ejsing Hede,Ejerlav,Ejerlav,1,1,1749-12-31,9999-12-31,no,0.0,56.521951,8.838251,
ejsing sahl,Ejsing-Sahl,Pastorat,Pastorat,1,9,1819-07-28,9999-12-31,no,0.0,56.506319,8.799884,
ejsingkaer,Ejsingkær,Ejerlav,Ejerlav,1,5,1000-01-01,9999-12-31,no,0.0,56.214569,8.751176,
ejskaer,Ejskær,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.635052,8.993538,
ejstrup,Ejstrup,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,12,22,1000-01-01,9999-12-31,yes,123.11,,,"113187@56.0067,9.2575 | 127884@57.1312,9.4546 | 128297@56.8522,9.3302 | 130982@55.5064,9.3857 | 129619@56.5552,9.8958 | 130560@55.9820,9.2744 | 127515@57.5180,9.9743 | 128806@56.7570,8.6247 | 128963@56.5584,9.4329 | 126383@55.4711,9.8149 | 128152@56.8171,10.0279 | 120173@56.0067,9.2576"
ejstrup soe,Ejstrup Sø,Ejerlav,Ejerlav,1,1,1871-07-02,9999-12-31,no,0.0,55.993042,9.280422,
eksercerpladsen,Eksercerpladsen,Ejerlav,Ejerlav,1,4,1742-12-31,9999-12-31,no,0.0,55.649588,12.578518,
elbaek,Elbæk,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.921101,10.00254,
elbo,Elbo,Herred; Provsti,Herred; Provsti,2,2,1000-01-01,1804-05-03,no,0.8,55.574853,9.713634,
elbo brusk holmans,Elbo-Brusk-Holmans,Herred,Herred,2,7,1687-12-20,1919-10-01,no,1.56,55.593311,9.597705,
elbo geografisk,Elbo Geografisk,Geografisk Herred,Geografisk_Herred,1,11,1580-06-26,1970-03-31,no,0.0,55.568062,9.695832,
elbo holman brusk jerlev noerre tyrstrup herreders,Elbo-Holman-Brusk-Jerlev-Nørre Tyrstrup herreders,Provsti,Provsti,1,9,1833-07-02,1900-04-05,no,0.0,55.558047,9.517089,
elbo holmans herreders,Elbo-Holmans Herreders,Provsti,Provsti,1,1,1804-05-04,1817-07-02,no,0.0,55.609281,9.656507,
elbroend,Elbrønd,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.52382,8.770204,
eldrup,Eldrup,Ejerlav,Ejerlav,2,2,1000-01-01,9999-12-31,yes,32.41,,,"129772@56.4331,10.4400 | 130499@55.9453,9.8652"
elev,Elev,Ejerlav; Sogn; Sognekommune,Ejerlav; Sogn; Sognekommune,3,5,1000-01-01,9999-12-31,no,0.01,56.234375,10.203831,
elias,Elias,Sogn,Sogn,1,1,1908-05-13,9999-12-31,no,0.0,55.671692,12.555274,
elias maria,Elias-Maria,Pastorat,Pastorat,1,2,1979-02-01,9999-12-31,no,0.0,55.668971,12.563403,
elkaer,Elkær,Ejerlav,Ejerlav,3,5,1000-01-01,9999-12-31,yes,53.08,,,"129225@56.2612,9.4106 | 128439@56.6986,9.2530 | 130818@55.7896,9.1112"
elkenoere,Elkenøre,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,54.723476,11.990405,
ellebrudgaard,Ellebrudgård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.006452,12.087238,
ellede,Ellede,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.708492,11.064693,
ellegaard,Ellegård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.388303,10.304979,
ellehus,Ellehus,Ejerlav,Ejerlav,1,1,1000-01-01,1872-01-01,no,0.0,54.990352,8.963528,
ellekilde,Ellekilde,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.084368,12.517753,
ellerup,Ellerup,Ejerlav,Ejerlav,2,3,1000-01-01,9999-12-31,yes,64.93,,,"126537@55.1717,10.6509 | 130402@56.2304,9.7736"
ellesoe,Ellesø,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.415383,9.92053,
ellested,Ellested,Sogn; Sognekommune,Sogn; Sognekommune,2,3,1000-01-01,9999-12-31,no,0.03,55.245513,10.617811,
ellevang,Ellevang,Pastorat; Sogn,Pastorat; Sogn,2,2,1974-12-01,9999-12-31,no,0.0,56.207117,10.22909,
ellidshoej,Ellidshøj,Ejerlav; Sogn,Ejerlav; Sogn,2,4,1000-01-01,9999-12-31,no,0.19,56.927784,9.859576,
ellidshoej svenstrup,Ellidshøj-Svenstrup,Pastorat; Sognekommune,Pastorat; Sognekommune,2,5,1770-07-02,1970-03-31,no,0.09,56.950781,9.851264,
