toraid;tora_prefLabel;tora_altLabel;cadastral_unit_id;type;littera;assessment_hemmantal;parish;tora_province;tora_sweref99_n;tora_sweref99_e;tora_wgs84_lat;tora_wgs84_long;koordinatkod;tora_source;tora_source_url;toraid_url
44;Gullbron;;1;torp;;;Vallentuna;Uppland;6604825.6384;671536.7484;59.5465;18.0346;Hög;A10:58;https://sok.riksarkivet.se/bildvisning/R0000150_00034;https://sok.riksarkivet.se/topografi/44
44;Gullbron;;2;torp;;;Vallentuna;Uppland;6604825.6384;671536.7484;59.5465;18.0346;Hög;A10:58;https://sok.riksarkivet.se/bildvisning/R0000150_00034;https://sok.riksarkivet.se/topografi/44
45;Kallängarna;;1;övrig lägenhetsbebyggelse;;;Vallentuna;Uppland;6604463.9208;672265.877;59.543;18.0472;Hög;A10:62;https://sok.riksarkivet.se/bildvisning/R0000150_00036;https://sok.riksarkivet.se/topografi/45
46;Stora Lundby;Lundby;1;skattehemman;1;;Markim;Uppland;6609527.6057;671329.1103;59.5888;18.0348;Hög;A9:38-39;https://sok.riksarkivet.se/bildvisning/R0000149_00026;https://sok.riksarkivet.se/topografi/46
46;Stora Lundby;Lundby;2;skattehemman;2;;Markim;Uppland;6609527.6057;671329.1103;59.5888;18.0348;Hög;A9:38-39;https://sok.riksarkivet.se/bildvisning/R0000149_00026;https://sok.riksarkivet.se/topografi/46
46;Stora Lundby;Lundby;3;skattehemman;3;;Markim;Uppland;6609527.6057;671329.1103;59.5888;18.0348;Hög;A9:38-39;https://sok.riksarkivet.se/bildvisning/R0000149_00026;https://sok.riksarkivet.se/topografi/46
46;Stora Lundby;Lundby;4;frälsehemman;4;;Markim;Uppland;6609527.6057;671329.1103;59.5888;18.0348;Hög;A9:38-39;https://sok.riksarkivet.se/bildvisning/R0000149_00026;https://sok.riksarkivet.se/topografi/46
47;Ybelholm;Hybbelholm;1;skattehemman;A;;Markim;Uppland;6609189.4101;671754.1593;59.5855;18.042;Hög;A9:40;https://sok.riksarkivet.se/bildvisning/R0000149_00027;https://sok.riksarkivet.se/topografi/47
48;Vivelsta;;1;skattehemman;A;;Markim;Uppland;6610453.2481;672744.0727;59.5965;18.0605;Hög;A9:41;https://sok.riksarkivet.se/bildvisning/R0000149_00027;https://sok.riksarkivet.se/topografi/48
49;Markim;;1;prästgård;A;;Markim;Uppland;6611399.8607;672818.7642;59.6049;18.0626;Hög;A9:44;https://sok.riksarkivet.se/bildvisning/R0000149_00029;https://sok.riksarkivet.se/topografi/49
50;Husby;;1;skattehemman;;;Markim;Uppland;6610461.3640;671900.6038;59.5969;18.0456;Hög;A9:42-43, A9:46-47;https://sok.riksarkivet.se/bildvisning/R0000149_00028, https://sok.riksarkivet.se/bildvisning/R0000149_00030;https://sok.riksarkivet.se/topografi/50
50;Husby;;2;frälsehemman;;;Markim;Uppland;6610461.3640;671900.6038;59.5969;18.0456;Hög;A9:42-43, A9:46-47;https://sok.riksarkivet.se/bildvisning/R0000149_00028, https://sok.riksarkivet.se/bildvisning/R0000149_00030;https://sok.riksarkivet.se/topografi/50
50;Husby;;3;frälsehemman;;;Markim;Uppland;6610461.3640;671900.6038;59.5969;18.0456;Hög;A9:42-43, A9:46-47;https://sok.riksarkivet.se/bildvisning/R0000149_00028, https://sok.riksarkivet.se/bildvisning/R0000149_00030;https://sok.riksarkivet.se/topografi/50
51;Saxta;;1;kronohemman;A;;Markim;Uppland;6611608.7069;673058.7921;59.6067;18.067;Hög;A9:45;https://sok.riksarkivet.se/bildvisning/R0000149_00029;https://sok.riksarkivet.se/topografi/51
51;Saxta;;2;skatteutjord;;;Markim;Uppland;6611608.7069;673058.7921;59.6067;18.067;Hög;A9:45;https://sok.riksarkivet.se/bildvisning/R0000149_00029;https://sok.riksarkivet.se/topografi/51
52;Lena;;1;kronohemman;1;;Markim;Uppland;6612604.3694;672627.3592;59.6158;18.0602;Hög;A9:48;https://sok.riksarkivet.se/bildvisning/R0000149_00031;https://sok.riksarkivet.se/topografi/52
52;Lena;;2;frälsehemman;2;;Markim;Uppland;6612604.3694;672627.3592;59.6158;18.0602;Hög;A9:48;https://sok.riksarkivet.se/bildvisning/R0000149_00031;https://sok.riksarkivet.se/topografi/52
52;Lena;;3;skatteutjord;;;Markim;Uppland;6612604.3694;672627.3592;59.6158;18.0602;Hög;A9:48;https://sok.riksarkivet.se/bildvisning/R0000149_00031;https://sok.riksarkivet.se/topografi/52
53;Örsta;;1;skattehemman;A;;Markim;Uppland;6612817.8162;672062.0833;59.618;18.0504;Hög;A9:49;https://sok.riksarkivet.se/bildvisning/R0000149_00031;https://sok.riksarkivet.se/topografi/53
53;Örsta;;2;utjord;;;Markim;Uppland;6612817.8162;672062.0833;59.618;18.0504;Hög;A9:49;https://sok.riksarkivet.se/bildvisning/R0000149_00031;https://sok.riksarkivet.se/topografi/53
54;Snåttsta;;1;danvikshemman;1;;Markim;Uppland;6612139.4739;671610.5956;59.6121;18.0419;Hög;A9:50-51;https://sok.riksarkivet.se/bildvisning/R0000149_00032;https://sok.riksarkivet.se/topografi/54
54;Snåttsta;;2;danvikshemman;2;;Markim;Uppland;6612139.4739;671610.5956;59.6121;18.0419;Hög;A9:50-51;https://sok.riksarkivet.se/bildvisning/R0000149_00032;https://sok.riksarkivet.se/topografi/54
54;Snåttsta;;3;torp;F;;Markim;Uppland;6612139.4739;671610.5956;59.6121;18.0419;Hög;A9:50-51;https://sok.riksarkivet.se/bildvisning/R0000149_00032;https://sok.riksarkivet.se/topografi/54
55;Örsta torp;;1;torp;A;;Markim;Uppland;6614043.0834;671808.4428;59.629;18.0469;Hög;A9:52;https://sok.riksarkivet.se/bildvisning/R0000149_00033;https://sok.riksarkivet.se/topografi/55
56;Vreta;;1;skattehemman;A;;Markim;Uppland;6611328.6652;671026.156;59.605;18.0309;Hög;A9:53;https://sok.riksarkivet.se/bildvisning/R0000149_00033;https://sok.riksarkivet.se/topografi/56
56;Vreta;;2;torp;G;;Markim;Uppland;6611328.6652;671026.156;59.605;18.0309;Hög;A9:53;https://sok.riksarkivet.se/bildvisning/R0000149_00033;https://sok.riksarkivet.se/topografi/56
56;Vreta;;3;torp;L;;Markim;Uppland;6611328.6652;671026.156;59.605;18.0309;Hög;A9:53;https://sok.riksarkivet.se/bildvisning/R0000149_00033;https://sok.riksarkivet.se/topografi/56
57;Bergby;;1;skattehemman;B;;Markim;Uppland;6611234.2934;671407.3337;59.604;18.0375;Hög;A9:54-55;https://sok.riksarkivet.se/bildvisning/R0000149_00034;https://sok.riksarkivet.se/topografi/57
57;Bergby;;2;klockargård;;;Markim;Uppland;6611234.2934;671407.3337;59.604;18.0375;Hög;A9:54-55;https://sok.riksarkivet.se/bildvisning/R0000149_00034;https://sok.riksarkivet.se/topografi/57
58;Husbyön;;1;ospecificerad kameral enhet;;;Markim;Uppland;6607997.6308;671398.612;59.575;18.0348;Hög;LMS A63-4:3, A9:42-43;https://sok.riksarkivet.se/bildvisning/R0000149_00028;https://sok.riksarkivet.se/topografi/58
58;Husbyön;;2;ospecificerad kameral enhet;;;Markim;Uppland;6607997.6308;671398.612;59.575;18.0348;Hög;LMS A63-4:3, A9:42-43;https://sok.riksarkivet.se/bildvisning/R0000149_00028;https://sok.riksarkivet.se/topografi/58
59;Borresta;Bårsta;1;ospecificerad kameral enhet;A;;Orkesta;Uppland;6611593.8107;674816.3465;59.6058;18.0981;Hög;A9:58-59, A13:11;https://sok.riksarkivet.se/bildvisning/R0000149_00036, https://sok.riksarkivet.se/bildvisning/90002985_00022;https://sok.riksarkivet.se/topografi/59
60;Yttergåla;Yttergård, Yttergärde;1;ospecificerad kameral enhet;A;;Orkesta;Uppland;6611419.2773;675357.9518;59.604;18.1076;Hög;A9:58-59, A13:11;https://sok.riksarkivet.se/bildvisning/R0000149_00036, https://sok.riksarkivet.se/bildvisning/90002985_00022;https://sok.riksarkivet.se/topografi/60
61;Vaxtuna;;1;skattehemman;1;;Orkesta;Uppland;6612802.9421;673988.9623;59.617;18.0845;Hög;A9:60;https://sok.riksarkivet.se/bildvisning/R0000149_00037;https://sok.riksarkivet.se/topografi/61
61;Vaxtuna;;2;frälsehemman;2;;Orkesta;Uppland;6612802.9421;673988.9623;59.617;18.0845;Hög;A9:60;https://sok.riksarkivet.se/bildvisning/R0000149_00037;https://sok.riksarkivet.se/topografi/61
62;Lundby;;1;skattehemman;1;;Orkesta;Uppland;6612944.3721;676035.9385;59.6174;18.1208;Hög;A9:61;https://sok.riksarkivet.se/bildvisning/R0000149_00037;https://sok.riksarkivet.se/topografi/62
62;Lundby;;2;skattehemman;2;;Orkesta;Uppland;6612944.3721;676035.9385;59.6174;18.1208;Hög;A9:61;https://sok.riksarkivet.se/bildvisning/R0000149_00037;https://sok.riksarkivet.se/topografi/62
63;Finnberga;;1;skattehemman;A;;Orkesta;Uppland;6612500.8453;674704.2215;59.614;18.0969;Hög;A9:63;https://sok.riksarkivet.se/bildvisning/R0000149_00038;https://sok.riksarkivet.se/topografi/63
64;Stolp-Ekeby;;1;skattehemman;A;;Frösunda;Uppland;6613049.0612;677879.7315;59.6176;18.1535;Hög;A9:66-67;https://sok.riksarkivet.se/bildvisning/R0000149_00040;https://sok.riksarkivet.se/topografi/64
65;Stora Frösunda;Frösunda prästgård, Frösunda;1;prästgård;B;;Frösunda;Uppland;6613571.3508;678546.2204;59.622;18.1658;Hög;A9:68;https://sok.riksarkivet.se/bildvisning/R0000149_00041;https://sok.riksarkivet.se/topografi/65
65;Stora Frösunda;Frösunda prästgård, Frösunda;2;klockargård;G;;Frösunda;Uppland;6613571.3508;678546.2204;59.622;18.1658;Hög;A9:68;https://sok.riksarkivet.se/bildvisning/R0000149_00041;https://sok.riksarkivet.se/topografi/65
66;Stora Vreda;Vreda;1;skattehemman;1;;Frösunda;Uppland;6613503.5028;679179.3619;59.6211;18.1769;Hög;A9:70-71;https://sok.riksarkivet.se/bildvisning/R0000149_00042;https://sok.riksarkivet.se/topografi/66
66;Stora Vreda;Vreda;2;frälsehemman;2;;Frösunda;Uppland;6613503.5028;679179.3619;59.6211;18.1769;Hög;A9:70-71;https://sok.riksarkivet.se/bildvisning/R0000149_00042;https://sok.riksarkivet.se/topografi/66
66;Stora Vreda;Vreda;3;frälsehemman;3;;Frösunda;Uppland;6613503.5028;679179.3619;59.6211;18.1769;Hög;A9:70-71;https://sok.riksarkivet.se/bildvisning/R0000149_00042;https://sok.riksarkivet.se/topografi/66
66;Stora Vreda;Vreda;5;akademihemman;M;;Frösunda;Uppland;6613503.5028;679179.3619;59.6211;18.1769;Hög;A9:70-71;https://sok.riksarkivet.se/bildvisning/R0000149_00042;https://sok.riksarkivet.se/topografi/66
66;Stora Vreda;Vreda;6;torp;;;Frösunda;Uppland;6613503.5028;679179.3619;59.6211;18.1769;Hög;A9:70-71;https://sok.riksarkivet.se/bildvisning/R0000149_00042;https://sok.riksarkivet.se/topografi/66
67;Byle;;1;torp;A;;Frösunda;Uppland;6611809.1736;678684.7658;59.6061;18.1667;Hög;A9:72;https://sok.riksarkivet.se/bildvisning/R0000149_00043;https://sok.riksarkivet.se/topografi/67
68;Åttesta;Ottstaby;1;skattehemman;1;;Frösunda;Uppland;6616979.3084;677051.2123;59.6532;18.1422;Hög;A9:73, A13:21;https://sok.riksarkivet.se/bildvisning/R0000149_00043, https://sok.riksarkivet.se/bildvisning/90002985_00035;https://sok.riksarkivet.se/topografi/68
68;Åttesta;Ottstaby;2;akademihemman;2;;Frösunda;Uppland;6616979.3084;677051.2123;59.6532;18.1422;Hög;A9:73, A13:21;https://sok.riksarkivet.se/bildvisning/R0000149_00043, https://sok.riksarkivet.se/bildvisning/90002985_00035;https://sok.riksarkivet.se/topografi/68
68;Åttesta;Ottstaby;3;frälsehemman;3;;Frösunda;Uppland;6616979.3084;677051.2123;59.6532;18.1422;Hög;A9:73, A13:21;https://sok.riksarkivet.se/bildvisning/R0000149_00043, https://sok.riksarkivet.se/bildvisning/90002985_00035;https://sok.riksarkivet.se/topografi/68
69;Rolsta;Roosta;1;frälsehemman;1;;Frösunda;Uppland;6615937.5490;680246.2208;59.6425;18.1979;Hög;A9:74-75, A13:25;https://sok.riksarkivet.se/bildvisning/R0000149_00044, https://sok.riksarkivet.se/bildvisning/90002985_00039;https://sok.riksarkivet.se/topografi/69
69;Rolsta;Roosta;2;skattehemman;2;;Frösunda;Uppland;6615937.5490;680246.2208;59.6425;18.1979;Hög;A9:74-75, A13:25;https://sok.riksarkivet.se/bildvisning/R0000149_00044, https://sok.riksarkivet.se/bildvisning/90002985_00039;https://sok.riksarkivet.se/topografi/69
69;Rolsta;Roosta;3;frälsehemman;3;;Frösunda;Uppland;6615937.5490;680246.2208;59.6425;18.1979;Hög;A9:74-75, A13:25;https://sok.riksarkivet.se/bildvisning/R0000149_00044, https://sok.riksarkivet.se/bildvisning/90002985_00039;https://sok.riksarkivet.se/topografi/69
69;Rolsta;Roosta;4;frälsehemman;4;;Frösunda;Uppland;6615937.5490;680246.2208;59.6425;18.1979;Hög;A9:74-75, A13:25;https://sok.riksarkivet.se/bildvisning/R0000149_00044, https://sok.riksarkivet.se/bildvisning/90002985_00039;https://sok.riksarkivet.se/topografi/69
70;Skrävsta;;1;skattehemman;A;;Frösunda;Uppland;6616691.8607;676627.0018;59.6508;18.1344;Hög;A9:76;https://sok.riksarkivet.se/bildvisning/R0000149_00045;https://sok.riksarkivet.se/topografi/70
70;Skrävsta;;2;torp;E;;Frösunda;Uppland;6616691.8607;676627.0018;59.6508;18.1344;Hög;A9:76;https://sok.riksarkivet.se/bildvisning/R0000149_00045;https://sok.riksarkivet.se/topografi/70
71;Berg;;1;skattehemman;H4;;Frösunda;Uppland;6613345.1734;679392.9261;59.6196;18.1806;Hög;A9:70-71;https://sok.riksarkivet.se/bildvisning/R0000149_00042;https://sok.riksarkivet.se/topografi/71
72;Lövsta;;1;kronohemman;;0;Frösunda;Uppland;6619731.4256;676882.8012;59.6779;18.1415;Hög;A9:69;https://sok.riksarkivet.se/bildvisning/R0000149_00041;https://sok.riksarkivet.se/topografi/72
72;Lövsta;;2;kronohemman;;0;Frösunda;Uppland;6619731.4256;676882.8012;59.6779;18.1415;Hög;A9:69;https://sok.riksarkivet.se/bildvisning/R0000149_00041;https://sok.riksarkivet.se/topografi/72
72;Lövsta;;3;kronohemman;;0;Frösunda;Uppland;6619731.4256;676882.8012;59.6779;18.1415;Hög;A9:69;https://sok.riksarkivet.se/bildvisning/R0000149_00041;https://sok.riksarkivet.se/topografi/72
72;Lövsta;;4;skattehemman;;0;Frösunda;Uppland;6619731.4256;676882.8012;59.6779;18.1415;Hög;A9:69;https://sok.riksarkivet.se/bildvisning/R0000149_00041;https://sok.riksarkivet.se/topografi/72
73;Söderhall;;5;skattehemman;5;;Kårsta;Uppland;6616905.5416;687799.1992;59.6478;18.3325;Hög;A6:22-23;https://sok.riksarkivet.se/bildvisning/R0000146_00014;https://sok.riksarkivet.se/topografi/73
73;Söderhall;;4;skattehemman;4;;Kårsta;Uppland;6616905.5416;687799.1992;59.6478;18.3325;Hög;A6:22-23;https://sok.riksarkivet.se/bildvisning/R0000146_00014;https://sok.riksarkivet.se/topografi/73
73;Söderhall;;3;skattehemman;3;;Kårsta;Uppland;6616905.5416;687799.1992;59.6478;18.3325;Hög;A6:22-23;https://sok.riksarkivet.se/bildvisning/R0000146_00014;https://sok.riksarkivet.se/topografi/73
73;Söderhall;;2;akademihemman;2;;Kårsta;Uppland;6616905.5416;687799.1992;59.6478;18.3325;Hög;A6:22-23;https://sok.riksarkivet.se/bildvisning/R0000146_00014;https://sok.riksarkivet.se/topografi/73
73;Söderhall;;1;skattehemman;1;;Kårsta;Uppland;6616905.5416;687799.1992;59.6478;18.3325;Hög;A6:22-23;https://sok.riksarkivet.se/bildvisning/R0000146_00014;https://sok.riksarkivet.se/topografi/73
74;Norrhall;;1;skattehemman;1;1;Kårsta;Uppland;6617532.1106;687543.7076;59.6536;18.3285;Hög;A6:24, A6:25;https://sok.riksarkivet.se/bildvisning/R0000146_00015, https://sok.riksarkivet.se/bildvisning/R0000146_00015;https://sok.riksarkivet.se/topografi/74
74;Norrhall;;2;skattehemman;2;1;Kårsta;Uppland;6617532.1106;687543.7076;59.6536;18.3285;Hög;A6:24, A6:25;https://sok.riksarkivet.se/bildvisning/R0000146_00015, https://sok.riksarkivet.se/bildvisning/R0000146_00015;https://sok.riksarkivet.se/topografi/74
74;Norrhall;;3;övrig lägenhetsbebyggelse;;;Kårsta;Uppland;6617532.1106;687543.7076;59.6536;18.3285;Hög;A6:24, A6:25;https://sok.riksarkivet.se/bildvisning/R0000146_00015, https://sok.riksarkivet.se/bildvisning/R0000146_00015;https://sok.riksarkivet.se/topografi/74
75;Backa;;1;skattehemman;4;1;Kårsta;Uppland;6618221.4781;684001.6084;59.6613;18.2664;Hög;A6:26-27;https://sok.riksarkivet.se/bildvisning/R0000146_00016;https://sok.riksarkivet.se/topografi/75
75;Backa;;2;torp;Q;;Kårsta;Uppland;6618221.4781;684001.6084;59.6613;18.2664;Hög;A6:26-27;https://sok.riksarkivet.se/bildvisning/R0000146_00016;https://sok.riksarkivet.se/topografi/75
76;Röby;;1;frälsehemman;1;1;Kårsta;Uppland;6618724.7901;683943.327;59.6658;18.2658;Hög;A6:26-27;https://sok.riksarkivet.se/bildvisning/R0000146_00016;https://sok.riksarkivet.se/topografi/76
76;Röby;;2;frälsehemman;2;1;Kårsta;Uppland;6618724.7901;683943.327;59.6658;18.2658;Hög;A6:26-27;https://sok.riksarkivet.se/bildvisning/R0000146_00016;https://sok.riksarkivet.se/topografi/76
76;Röby;;3;frälsehemman;3;1;Kårsta;Uppland;6618724.7901;683943.327;59.6658;18.2658;Hög;A6:26-27;https://sok.riksarkivet.se/bildvisning/R0000146_00016;https://sok.riksarkivet.se/topografi/76
77;Saltpetterbruket;Saltpettersvidarens hus;1;ospecificerad kameral enhet;A;;Kårsta;Uppland;6618979.9191;684990.2711;59.6677;18.2846;Hög;A6:28;https://sok.riksarkivet.se/bildvisning/R0000146_00017;https://sok.riksarkivet.se/topografi/77
77;Saltpetterbruket;Saltpettersvidarens hus;2;övrig lägenhetsbebyggelse;F;;Kårsta;Uppland;6618979.9191;684990.2711;59.6677;18.2846;Hög;A6:28;https://sok.riksarkivet.se/bildvisning/R0000146_00017;https://sok.riksarkivet.se/topografi/77
78;Gillberga;;1;frälsehemman;1;1;Kårsta;Uppland;6618585.6401;683188.2121;59.6649;18.2523;Hög;A6:29;https://sok.riksarkivet.se/bildvisning/R0000146_00017;https://sok.riksarkivet.se/topografi/78
78;Gillberga;;2;frälsehemman;2;1;Kårsta;Uppland;6618585.6401;683188.2121;59.6649;18.2523;Hög;A6:29;https://sok.riksarkivet.se/bildvisning/R0000146_00017;https://sok.riksarkivet.se/topografi/78
78;Gillberga;;3;skattehemman;3;1;Kårsta;Uppland;6618585.6401;683188.2121;59.6649;18.2523;Hög;A6:29;https://sok.riksarkivet.se/bildvisning/R0000146_00017;https://sok.riksarkivet.se/topografi/78
79;Mälsta;Ekskogen;1;skattehemman;1;1;Kårsta;Uppland;6615465.8266;682002.8897;59.6375;18.2286;Hög;A6:30-31, A17:67-68;https://sok.riksarkivet.se/bildvisning/R0000146_00018, https://sok.riksarkivet.se/bildvisning/90002989_00088;https://sok.riksarkivet.se/topografi/79
79;Mälsta;Ekskogen;2;skattehemman;2;1;Kårsta;Uppland;6615465.8266;682002.8897;59.6375;18.2286;Hög;A6:30-31, A17:67-68;https://sok.riksarkivet.se/bildvisning/R0000146_00018, https://sok.riksarkivet.se/bildvisning/90002989_00088;https://sok.riksarkivet.se/topografi/79
79;Mälsta;Ekskogen;3;ospecificerad kameral enhet;3;1;Kårsta;Uppland;6615465.8266;682002.8897;59.6375;18.2286;Hög;A6:30-31, A17:67-68;https://sok.riksarkivet.se/bildvisning/R0000146_00018, https://sok.riksarkivet.se/bildvisning/90002989_00088;https://sok.riksarkivet.se/topografi/79
79;Mälsta;Ekskogen;4;kronohemman;4;1;Kårsta;Uppland;6615465.8266;682002.8897;59.6375;18.2286;Hög;A6:30-31, A17:67-68;https://sok.riksarkivet.se/bildvisning/R0000146_00018, https://sok.riksarkivet.se/bildvisning/90002989_00088;https://sok.riksarkivet.se/topografi/79
80;Broby;;1;frälsehemman;1;;Kårsta;Uppland;6616234.1012;682716.049;59.6441;18.2419;Hög;A6:32-33;https://sok.riksarkivet.se/bildvisning/R0000146_00019;https://sok.riksarkivet.se/topografi/80
80;Broby;;2;frälsehemman;2;;Kårsta;Uppland;6616234.1012;682716.049;59.6441;18.2419;Hög;A6:32-33;https://sok.riksarkivet.se/bildvisning/R0000146_00019;https://sok.riksarkivet.se/topografi/80
80;Broby;;3;skattehemman;3;;Kårsta;Uppland;6616234.1012;682716.049;59.6441;18.2419;Hög;A6:32-33;https://sok.riksarkivet.se/bildvisning/R0000146_00019;https://sok.riksarkivet.se/topografi/80
81;Salby;;1;skattehemman;1;;Kårsta;Uppland;6616326.2666;681123.3926;59.6456;18.2138;Hög;A6:34-35;https://sok.riksarkivet.se/bildvisning/R0000146_00020;https://sok.riksarkivet.se/topografi/81
81;Salby;;2;frälsehemman;2;;Kårsta;Uppland;6616326.2666;681123.3926;59.6456;18.2138;Hög;A6:34-35;https://sok.riksarkivet.se/bildvisning/R0000146_00020;https://sok.riksarkivet.se/topografi/81
82;Skarpsundby;;1;frälsehemman;1;;Kårsta;Uppland;6617200.7080;679686.4639;59.654;18.1891;Hög;A6:36-37, A17:60;https://sok.riksarkivet.se/bildvisning/R0000146_00021, https://sok.riksarkivet.se/bildvisning/90002989_00080;https://sok.riksarkivet.se/topografi/82
82;Skarpsundby;;2;frälsehemman;2;;Kårsta;Uppland;6617200.7080;679686.4639;59.654;18.1891;Hög;A6:36-37, A17:60;https://sok.riksarkivet.se/bildvisning/R0000146_00021, https://sok.riksarkivet.se/bildvisning/90002989_00080;https://sok.riksarkivet.se/topografi/82
82;Skarpsundby;;3;frälsehemman;3;;Kårsta;Uppland;6617200.7080;679686.4639;59.654;18.1891;Hög;A6:36-37, A17:60;https://sok.riksarkivet.se/bildvisning/R0000146_00021, https://sok.riksarkivet.se/bildvisning/90002989_00080;https://sok.riksarkivet.se/topografi/82
82;Skarpsundby;;4;utjord;;;Kårsta;Uppland;6617200.7080;679686.4639;59.654;18.1891;Hög;A6:36-37, A17:60;https://sok.riksarkivet.se/bildvisning/R0000146_00021, https://sok.riksarkivet.se/bildvisning/90002989_00080;https://sok.riksarkivet.se/topografi/82
83;Nyby;Sunnarby;1;skattehemman;5;;Kårsta;Uppland;6617222.4413;680277.4472;59.654;18.1995;Hög;A17:62, A6:38-39;https://sok.riksarkivet.se/bildvisning/90002989_00083, https://sok.riksarkivet.se/bildvisning/R0000146_00022;https://sok.riksarkivet.se/topografi/83
84;Sunnarby;Lilla Sunnarby;2;skattehemman;2;;Kårsta;Uppland;6618025.3203;680335.0212;59.6612;18.2012;Hög;A6:38-39, A17:62;https://sok.riksarkivet.se/bildvisning/R0000146_00022, https://sok.riksarkivet.se/bildvisning/90002989_00083;https://sok.riksarkivet.se/topografi/84
84;Sunnarby;Lilla Sunnarby;3;frälsehemman;3;;Kårsta;Uppland;6618025.3203;680335.0212;59.6612;18.2012;Hög;A6:38-39, A17:62;https://sok.riksarkivet.se/bildvisning/R0000146_00022, https://sok.riksarkivet.se/bildvisning/90002989_00083;https://sok.riksarkivet.se/topografi/84
84;Sunnarby;Lilla Sunnarby;4;akademihemman;4;;Kårsta;Uppland;6618025.3203;680335.0212;59.6612;18.2012;Hög;A6:38-39, A17:62;https://sok.riksarkivet.se/bildvisning/R0000146_00022, https://sok.riksarkivet.se/bildvisning/90002989_00083;https://sok.riksarkivet.se/topografi/84
84;Sunnarby;Lilla Sunnarby;1;skattehemman;1;;Kårsta;Uppland;6618025.3203;680335.0212;59.6612;18.2012;Hög;A6:38-39, A17:62;https://sok.riksarkivet.se/bildvisning/R0000146_00022, https://sok.riksarkivet.se/bildvisning/90002989_00083;https://sok.riksarkivet.se/topografi/84
